,Dice_Real,Dice_RCA_Max,Dice_RCA_Mean,L_Dice_Real,L_Dice_RCA_Max,L_Dice_RCA_Mean,H_Dice_Real,H_Dice_RCA_Max,H_Dice_RCA_Mean
55,0.8909426222118005,0.8489412821754481,0.7906646860071597,0.903000918494873,0.8545593088672607,0.813860648534727,0.8788843259287281,0.8466855077479141,0.7674687234795922
56,0.8953980583362877,0.8618791158634971,0.8037542650222719,0.8888428866101331,0.8424801911953844,0.8075911464840463,0.9019532300624423,0.884421436103921,0.7999173835604977
57,0.8835942733108512,0.8373758554424642,0.7773723227063077,0.8933377805870006,0.8483544107227782,0.8153532218015836,0.8738507660347017,0.8313836689575623,0.7393914236110317
58,0.925336602192016,0.8895389800576399,0.8295491566096667,0.9247564268106585,0.8831081618846751,0.845446927218241,0.9259167775733735,0.90369796333519,0.8136513860010925
59,0.9214886220400464,0.8880353024647858,0.8293039197824305,0.9220313105302737,0.8779850374064838,0.841064544453596,0.9209459335498192,0.9048424481613732,0.8175432951112647
60,0.5374770068587869,0.629553559403686,0.5853127265670937,0.6737175926672828,0.7486801271211987,0.68651516530339,0.4012364210502908,0.5386547337186871,0.4841102878307975
61,0.6619091723509778,0.7248180390979919,0.6887373572589556,0.814510630960434,0.8165007318103193,0.7890956333907828,0.5093077137415215,0.6446647821893533,0.5883790811271283
62,0.6651694553660116,0.6680054284859306,0.6373817292068666,0.7341617808507159,0.7906072122715067,0.7331705884520818,0.5961771298813072,0.6007136599645306,0.5415928699616515
63,0.7715784398274315,0.7713657636152533,0.7426509326025291,0.8307751606447968,0.8307780647233644,0.8020347407262782,0.7123817190100662,0.731226540579509,0.68326712447878
64,0.699645818397518,0.7530587198987313,0.7136586046209372,0.7784446123335537,0.8243524604272519,0.778818220679601,0.6208470244614823,0.7311547631815595,0.6484989885622732
65,0.7700119299577721,0.7696961690757883,0.7417041968516844,0.8257569996806229,0.8358119211080132,0.8061739425359266,0.7142668602349215,0.7157314299609504,0.6772344511674424
66,0.7484814532182864,0.7693983889456346,0.7499547628144502,0.8163552240591907,0.8288697594988468,0.7919801745712822,0.680607682377382,0.7390212129016845,0.707929351057618
